"GAME_ID","official","home_calls","away_calls","total_calls","home_team","away_team","SCOREMARGIN","year","round","game_num","unique_series_id","team1_wins","team2_wins","team1_wins_prior","team2_wins_prior","uneven","extended","home_team_trailing","trailing_calls","leading_calls"
41900402,"J.Capers",9,5,14,"LAL","MIA",10,19,4,2,"19-4-0",2,0,1,0,TRUE,FALSE,FALSE,5,9
41900403,"P.Fraher",8,9,17,"MIA","LAL",11,19,4,3,"19-4-0",2,1,2,0,TRUE,TRUE,FALSE,9,8
41900403,"S.Foster",10,7,17,"MIA","LAL",11,19,4,3,"19-4-0",2,1,2,0,TRUE,TRUE,FALSE,7,10
41900403,"T.Brothers",5,6,11,"MIA","LAL",11,19,4,3,"19-4-0",2,1,2,0,TRUE,TRUE,FALSE,6,5
41900404,"J.Goble",5,4,9,"MIA","LAL",-6,19,4,4,"19-4-0",3,1,2,1,TRUE,FALSE,FALSE,4,5
41900404,"T.Brown",8,5,13,"MIA","LAL",-6,19,4,4,"19-4-0",3,1,2,1,TRUE,FALSE,FALSE,5,8
41900404,"Z.Zarba",7,6,13,"MIA","LAL",-6,19,4,4,"19-4-0",3,1,2,1,TRUE,FALSE,FALSE,6,7
41900405,"E.Lewis",6,8,14,"LAL","MIA",-3,19,4,5,"19-4-0",3,2,3,1,TRUE,TRUE,FALSE,8,6
41900405,"K.Fitzgerald",4,4,8,"LAL","MIA",-3,19,4,5,"19-4-0",3,2,3,1,TRUE,TRUE,FALSE,4,4
41900405,"M.Davis",10,7,17,"LAL","MIA",-3,19,4,5,"19-4-0",3,2,3,1,TRUE,TRUE,FALSE,7,10
41900406,"D.Guthrie",4,9,13,"MIA","LAL",-13,19,4,6,"19-4-0",4,2,3,2,TRUE,FALSE,FALSE,9,4
41900406,"J.Capers",6,6,12,"MIA","LAL",-13,19,4,6,"19-4-0",4,2,3,2,TRUE,FALSE,FALSE,6,6
41900406,"T.Brothers",7,7,14,"MIA","LAL",-13,19,4,6,"19-4-0",4,2,3,2,TRUE,FALSE,FALSE,7,7
42000101,"E.Lewis",9,6,15,"PHI","WAS",7,20,1,1,"20-1-0",1,0,0,0,FALSE,FALSE,FALSE,0,0
42000101,"K.Cutler",3,8,11,"PHI","WAS",7,20,1,1,"20-1-0",1,0,0,0,FALSE,FALSE,FALSE,0,0
42000101,"P.Fraher",6,7,13,"PHI","WAS",7,20,1,1,"20-1-0",1,0,0,0,FALSE,FALSE,FALSE,0,0
42000102,"J.Goble",5,5,10,"PHI","WAS",25,20,1,2,"20-1-0",2,0,1,0,TRUE,FALSE,FALSE,5,5
42000102,"K.Scott",7,12,19,"PHI","WAS",25,20,1,2,"20-1-0",2,0,1,0,TRUE,FALSE,FALSE,12,7
42000102,"M.Davis",10,3,13,"PHI","WAS",25,20,1,2,"20-1-0",2,0,1,0,TRUE,FALSE,FALSE,3,10
42000103,"B.Taylor",3,11,14,"WAS","PHI",-29,20,1,3,"20-1-0",3,0,2,0,TRUE,FALSE,FALSE,11,3
42000103,"J.Capers",4,5,9,"WAS","PHI",-29,20,1,3,"20-1-0",3,0,2,0,TRUE,FALSE,FALSE,5,4
42000103,"M.Smith",10,8,18,"WAS","PHI",-29,20,1,3,"20-1-0",3,0,2,0,TRUE,FALSE,FALSE,8,10
42000104,"C.Kirkland",10,7,17,"WAS","PHI",8,20,1,4,"20-1-0",3,1,3,0,TRUE,TRUE,FALSE,7,10
42000104,"K.Fitzgerald",9,11,20,"WAS","PHI",8,20,1,4,"20-1-0",3,1,3,0,TRUE,TRUE,FALSE,11,9
42000104,"S.Corbin",6,11,17,"WAS","PHI",8,20,1,4,"20-1-0",3,1,3,0,TRUE,TRUE,FALSE,11,6
42000105,"E.Malloy",9,5,14,"PHI","WAS",17,20,1,5,"20-1-0",4,1,3,1,TRUE,FALSE,FALSE,5,9
42000105,"J.Tiven",6,10,16,"PHI","WAS",17,20,1,5,"20-1-0",4,1,3,1,TRUE,FALSE,FALSE,10,6
42000105,"T.Maddox",10,12,22,"PHI","WAS",17,20,1,5,"20-1-0",4,1,3,1,TRUE,FALSE,FALSE,12,10
42000111,"C.Kirkland",4,6,10,"BKN","BOS",11,20,1,1,"20-1-1",1,0,0,0,FALSE,FALSE,FALSE,0,0
42000111,"J.Tiven",7,4,11,"BKN","BOS",11,20,1,1,"20-1-1",1,0,0,0,FALSE,FALSE,FALSE,0,0
42000111,"S.Wall",11,8,19,"BKN","BOS",11,20,1,1,"20-1-1",1,0,0,0,FALSE,FALSE,FALSE,0,0
42000112,"J.Capers",11,6,17,"BKN","BOS",22,20,1,2,"20-1-1",2,0,1,0,TRUE,FALSE,FALSE,6,11
42000112,"K.Mauer",7,8,15,"BKN","BOS",22,20,1,2,"20-1-1",2,0,1,0,TRUE,FALSE,FALSE,8,7
42000112,"S.Corbin",5,6,11,"BKN","BOS",22,20,1,2,"20-1-1",2,0,1,0,TRUE,FALSE,FALSE,6,5
42000113,"B.Barnaky",11,5,16,"BOS","BKN",6,20,1,3,"20-1-1",2,1,2,0,TRUE,TRUE,FALSE,5,11
42000113,"C.Blair",6,8,14,"BOS","BKN",6,20,1,3,"20-1-1",2,1,2,0,TRUE,TRUE,FALSE,8,6
42000113,"E.Lewis",8,11,19,"BOS","BKN",6,20,1,3,"20-1-1",2,1,2,0,TRUE,TRUE,FALSE,11,8
42000114,"J.Goble",7,8,15,"BOS","BKN",-15,20,1,4,"20-1-1",3,1,2,1,TRUE,FALSE,FALSE,8,7
42000114,"K.Cutler",3,13,16,"BOS","BKN",-15,20,1,4,"20-1-1",3,1,2,1,TRUE,FALSE,FALSE,13,3
42000114,"R.Mott",11,5,16,"BOS","BKN",-15,20,1,4,"20-1-1",3,1,2,1,TRUE,FALSE,FALSE,5,11
42000115,"B.Taylor",10,6,16,"BKN","BOS",14,20,1,5,"20-1-1",4,1,3,1,TRUE,FALSE,FALSE,6,10
42000115,"M.Smith",4,5,9,"BKN","BOS",14,20,1,5,"20-1-1",4,1,3,1,TRUE,FALSE,FALSE,5,4
42000115,"Z.Zarba",7,9,16,"BKN","BOS",14,20,1,5,"20-1-1",4,1,3,1,TRUE,FALSE,FALSE,9,7
42000121,"D.Guthrie",5,7,12,"MIL","MIA",2,20,1,1,"20-1-2",1,0,0,0,FALSE,FALSE,FALSE,0,0
42000121,"S.Wright",10,6,16,"MIL","MIA",2,20,1,1,"20-1-2",1,0,0,0,FALSE,FALSE,FALSE,0,0
42000121,"T.Ford",3,8,11,"MIL","MIA",2,20,1,1,"20-1-2",1,0,0,0,FALSE,FALSE,FALSE,0,0
42000122,"J.Tiven",6,7,13,"MIL","MIA",34,20,1,2,"20-1-2",2,0,1,0,TRUE,FALSE,FALSE,7,6
42000122,"M.Davis",9,3,12,"MIL","MIA",34,20,1,2,"20-1-2",2,0,1,0,TRUE,FALSE,FALSE,3,9
42000122,"M.Lindsay",11,4,15,"MIL","MIA",34,20,1,2,"20-1-2",2,0,1,0,TRUE,FALSE,FALSE,4,11
42000123,"E.Malloy",7,4,11,"MIA","MIL",-29,20,1,3,"20-1-2",3,0,2,0,TRUE,FALSE,FALSE,4,7
42000123,"J.Capers",8,8,16,"MIA","MIL",-29,20,1,3,"20-1-2",3,0,2,0,TRUE,FALSE,FALSE,8,8
42000123,"K.Mauer",10,6,16,"MIA","MIL",-29,20,1,3,"20-1-2",3,0,2,0,TRUE,FALSE,FALSE,6,10
42000124,"J.Williams",9,8,17,"MIA","MIL",-17,20,1,4,"20-1-2",4,0,3,0,TRUE,FALSE,FALSE,8,9
42000124,"K.Lane",6,5,11,"MIA","MIL",-17,20,1,4,"20-1-2",4,0,3,0,TRUE,FALSE,FALSE,5,6
42000124,"Z.Zarba",4,3,7,"MIA","MIL",-17,20,1,4,"20-1-2",4,0,3,0,TRUE,FALSE,FALSE,3,4
42000131,"D.Collins",3,8,11,"NYK","ATL",-2,20,1,1,"20-1-3",0,1,0,0,FALSE,FALSE,FALSE,0,0
42000131,"E.Malloy",8,3,11,"NYK","ATL",-2,20,1,1,"20-1-3",0,1,0,0,FALSE,FALSE,FALSE,0,0
42000131,"T.Brothers",5,1,6,"NYK","ATL",-2,20,1,1,"20-1-3",0,1,0,0,FALSE,FALSE,FALSE,0,0
42000132,"D.Guthrie",10,6,16,"NYK","ATL",9,20,1,2,"20-1-3",1,1,0,1,TRUE,TRUE,TRUE,10,6
42000132,"R.Mott",5,5,10,"NYK","ATL",9,20,1,2,"20-1-3",1,1,0,1,TRUE,TRUE,TRUE,5,5
42000132,"T.Washington",5,6,11,"NYK","ATL",9,20,1,2,"20-1-3",1,1,0,1,TRUE,TRUE,TRUE,5,6
42000133,"J.Goble",10,11,21,"ATL","NYK",11,20,1,3,"20-1-3",1,2,1,1,FALSE,FALSE,FALSE,0,0
42000133,"P.Fraher",4,4,8,"ATL","NYK",11,20,1,3,"20-1-3",1,2,1,1,FALSE,FALSE,FALSE,0,0
42000133,"T.Ford",8,7,15,"ATL","NYK",11,20,1,3,"20-1-3",1,2,1,1,FALSE,FALSE,FALSE,0,0
42000134,"B.Kennedy",6,4,10,"ATL","NYK",17,20,1,4,"20-1-3",1,3,1,2,TRUE,FALSE,TRUE,6,4
42000134,"M.Lindsay",6,9,15,"ATL","NYK",17,20,1,4,"20-1-3",1,3,1,2,TRUE,FALSE,TRUE,6,9
42000134,"S.Foster",9,10,19,"ATL","NYK",17,20,1,4,"20-1-3",1,3,1,2,TRUE,FALSE,TRUE,9,10
42000135,"B.Forte",4,3,7,"NYK","ATL",-14,20,1,5,"20-1-3",1,4,1,3,TRUE,FALSE,TRUE,4,3
42000135,"C.Kirkland",11,6,17,"NYK","ATL",-14,20,1,5,"20-1-3",1,4,1,3,TRUE,FALSE,TRUE,11,6
42000135,"K.Fitzgerald",7,5,12,"NYK","ATL",-14,20,1,5,"20-1-3",1,4,1,3,TRUE,FALSE,TRUE,7,5
42000141,"D.Taylor",0,4,4,"UTA","MEM",-3,20,1,1,"20-1-4",0,1,0,0,FALSE,FALSE,FALSE,0,0
42000141,"J.Capers",9,10,19,"UTA","MEM",-3,20,1,1,"20-1-4",0,1,0,0,FALSE,FALSE,FALSE,0,0
42000141,"K.Mauer",10,9,19,"UTA","MEM",-3,20,1,1,"20-1-4",0,1,0,0,FALSE,FALSE,FALSE,0,0
42000142,"J.DeRosa",8,9,17,"UTA","MEM",12,20,1,2,"20-1-4",1,1,0,1,TRUE,TRUE,TRUE,8,9
42000142,"J.Williams",11,4,15,"UTA","MEM",12,20,1,2,"20-1-4",1,1,0,1,TRUE,TRUE,TRUE,11,4
42000142,"K.Fitzgerald",5,13,18,"UTA","MEM",12,20,1,2,"20-1-4",1,1,0,1,TRUE,TRUE,TRUE,5,13
42000143,"D.Collins",6,6,12,"MEM","UTA",-10,20,1,3,"20-1-4",2,1,1,1,FALSE,FALSE,FALSE,0,0
42000143,"J.Tiven",9,0,9,"MEM","UTA",-10,20,1,3,"20-1-4",2,1,1,1,FALSE,FALSE,FALSE,0,0
42000143,"S.Wright",5,11,16,"MEM","UTA",-10,20,1,3,"20-1-4",2,1,1,1,FALSE,FALSE,FALSE,0,0
42000144,"D.Guthrie",11,2,13,"MEM","UTA",-7,20,1,4,"20-1-4",3,1,2,1,TRUE,FALSE,FALSE,2,11
42000144,"K.Scott",3,7,10,"MEM","UTA",-7,20,1,4,"20-1-4",3,1,2,1,TRUE,FALSE,FALSE,7,3
42000144,"T.Maddox",6,6,12,"MEM","UTA",-7,20,1,4,"20-1-4",3,1,2,1,TRUE,FALSE,FALSE,6,6
42000145,"M.Davis",5,0,5,"UTA","MEM",16,20,1,5,"20-1-4",4,1,3,1,TRUE,FALSE,FALSE,0,5
42000145,"T.Brothers",4,7,11,"UTA","MEM",16,20,1,5,"20-1-4",4,1,3,1,TRUE,FALSE,FALSE,7,4
42000145,"T.Ford",3,3,6,"UTA","MEM",16,20,1,5,"20-1-4",4,1,3,1,TRUE,FALSE,FALSE,3,3
42000151,"B.Kennedy",5,4,9,"PHX","LAL",9,20,1,1,"20-1-5",1,0,0,0,FALSE,FALSE,FALSE,0,0
42000151,"K.Fitzgerald",8,6,14,"PHX","LAL",9,20,1,1,"20-1-5",1,0,0,0,FALSE,FALSE,FALSE,0,0
42000151,"R.Mott",6,5,11,"PHX","LAL",9,20,1,1,"20-1-5",1,0,0,0,FALSE,FALSE,FALSE,0,0
42000152,"B.Forte",6,4,10,"PHX","LAL",-7,20,1,2,"20-1-5",1,1,1,0,TRUE,TRUE,FALSE,4,6
42000152,"T.Maddox",8,8,16,"PHX","LAL",-7,20,1,2,"20-1-5",1,1,1,0,TRUE,TRUE,FALSE,8,8
42000152,"Z.Zarba",7,10,17,"PHX","LAL",-7,20,1,2,"20-1-5",1,1,1,0,TRUE,TRUE,FALSE,10,7
42000153,"S.Corbin",3,11,14,"LAL","PHX",14,20,1,3,"20-1-5",1,2,1,1,FALSE,FALSE,FALSE,0,0
42000153,"S.Foster",6,7,13,"LAL","PHX",14,20,1,3,"20-1-5",1,2,1,1,FALSE,FALSE,FALSE,0,0
42000153,"S.Wright",10,8,18,"LAL","PHX",14,20,1,3,"20-1-5",1,2,1,1,FALSE,FALSE,FALSE,0,0
42000154,"B.Barnaky",3,3,6,"LAL","PHX",-8,20,1,4,"20-1-5",2,2,1,2,TRUE,TRUE,TRUE,3,3
42000154,"M.Davis",6,8,14,"LAL","PHX",-8,20,1,4,"20-1-5",2,2,1,2,TRUE,TRUE,TRUE,6,8
42000154,"T.Brothers",7,9,16,"LAL","PHX",-8,20,1,4,"20-1-5",2,2,1,2,TRUE,TRUE,TRUE,7,9
42000155,"C.Blair",6,8,14,"PHX","LAL",30,20,1,5,"20-1-5",3,2,2,2,FALSE,FALSE,FALSE,0,0
42000155,"J.Capers",10,10,20,"PHX","LAL",30,20,1,5,"20-1-5",3,2,2,2,FALSE,FALSE,FALSE,0,0
42000155,"K.Mauer",4,6,10,"PHX","LAL",30,20,1,5,"20-1-5",3,2,2,2,FALSE,FALSE,FALSE,0,0
42000156,"B.Taylor",6,6,12,"LAL","PHX",-13,20,1,6,"20-1-5",4,2,3,2,TRUE,FALSE,FALSE,6,6
42000156,"D.Guthrie",6,11,17,"LAL","PHX",-13,20,1,6,"20-1-5",4,2,3,2,TRUE,FALSE,FALSE,11,6
42000156,"T.Washington",5,3,8,"LAL","PHX",-13,20,1,6,"20-1-5",4,2,3,2,TRUE,FALSE,FALSE,3,5
42000161,"C.Blair",7,4,11,"DEN","POR",-14,20,1,1,"20-1-6",0,1,0,0,FALSE,FALSE,FALSE,0,0
42000161,"K.Scott",5,5,10,"DEN","POR",-14,20,1,1,"20-1-6",0,1,0,0,FALSE,FALSE,FALSE,0,0
42000161,"M.Davis",6,5,11,"DEN","POR",-14,20,1,1,"20-1-6",0,1,0,0,FALSE,FALSE,FALSE,0,0
42000162,"B.Taylor",12,7,19,"DEN","POR",19,20,1,2,"20-1-6",1,1,0,1,TRUE,TRUE,TRUE,12,7
42000162,"J.Goble",6,11,17,"DEN","POR",19,20,1,2,"20-1-6",1,1,0,1,TRUE,TRUE,TRUE,6,11
42000162,"M.Smith",8,8,16,"DEN","POR",19,20,1,2,"20-1-6",1,1,0,1,TRUE,TRUE,TRUE,8,8
42000163,"K.Lane",6,6,12,"POR","DEN",-5,20,1,3,"20-1-6",2,1,1,1,FALSE,FALSE,FALSE,0,0
42000163,"T.Brothers",7,4,11,"POR","DEN",-5,20,1,3,"20-1-6",2,1,1,1,FALSE,FALSE,FALSE,0,0
42000163,"Z.Zarba",7,7,14,"POR","DEN",-5,20,1,3,"20-1-6",2,1,1,1,FALSE,FALSE,FALSE,0,0
42000164,"D.Guthrie",9,5,14,"POR","DEN",20,20,1,4,"20-1-6",2,2,2,1,TRUE,TRUE,FALSE,5,9
42000164,"E.Malloy",8,8,16,"POR","DEN",20,20,1,4,"20-1-6",2,2,2,1,TRUE,TRUE,FALSE,8,8
42000164,"T.Washington",4,5,9,"POR","DEN",20,20,1,4,"20-1-6",2,2,2,1,TRUE,TRUE,FALSE,5,4
42000165,"E.Lewis",7,12,19,"DEN","",7,20,1,5,"20-1-6",3,2,2,2,FALSE,FALSE,FALSE,0,0
42000165,"M.Lindsay",14,4,18,"DEN","",7,20,1,5,"20-1-6",3,2,2,2,FALSE,FALSE,FALSE,0,0
42000165,"S.Wright",6,11,17,"DEN","",7,20,1,5,"20-1-6",3,2,2,2,FALSE,FALSE,FALSE,0,0
42000166,"B.Kennedy",4,4,8,"POR","DEN",-11,20,1,6,"20-1-6",4,2,3,2,TRUE,FALSE,FALSE,4,4
42000166,"J.Capers",13,7,20,"POR","DEN",-11,20,1,6,"20-1-6",4,2,3,2,TRUE,FALSE,FALSE,7,13
42000166,"R.Mott",3,6,9,"POR","DEN",-11,20,1,6,"20-1-6",4,2,3,2,TRUE,FALSE,FALSE,6,3
42000171,"B.Forte",7,7,14,"LAC","DAL",-10,20,1,1,"20-1-7",0,1,0,0,FALSE,FALSE,FALSE,0,0
42000171,"T.Maddox",6,5,11,"LAC","DAL",-10,20,1,1,"20-1-7",0,1,0,0,FALSE,FALSE,FALSE,0,0
42000171,"Z.Zarba",6,6,12,"LAC","DAL",-10,20,1,1,"20-1-7",0,1,0,0,FALSE,FALSE,FALSE,0,0
42000172,"B.Kennedy",7,1,8,"LAC","DAL",-6,20,1,2,"20-1-7",0,2,0,1,TRUE,FALSE,TRUE,7,1
42000172,"C.Blair",5,7,12,"LAC","DAL",-6,20,1,2,"20-1-7",0,2,0,1,TRUE,FALSE,TRUE,5,7
42000172,"S.Foster",7,11,18,"LAC","DAL",-6,20,1,2,"20-1-7",0,2,0,1,TRUE,FALSE,TRUE,7,11
42000173,"C.Kirkland",2,5,7,"DAL","LAC",-10,20,1,3,"20-1-7",1,2,0,2,TRUE,TRUE,TRUE,2,5
42000173,"K.Fitzgerald",8,10,18,"DAL","LAC",-10,20,1,3,"20-1-7",1,2,0,2,TRUE,TRUE,TRUE,8,10
42000173,"M.Lindsay",6,7,13,"DAL","LAC",-10,20,1,3,"20-1-7",1,2,0,2,TRUE,TRUE,TRUE,6,7
42000174,"E.Lewis",5,8,13,"DAL","LAC",-25,20,1,4,"20-1-7",2,2,1,2,TRUE,TRUE,TRUE,5,8
42000174,"P.Fraher",5,9,14,"DAL","LAC",-25,20,1,4,"20-1-7",2,2,1,2,TRUE,TRUE,TRUE,5,9
42000174,"T.Ford",8,8,16,"DAL","LAC",-25,20,1,4,"20-1-7",2,2,1,2,TRUE,TRUE,TRUE,8,8
42000175,"J.Goble",5,8,13,"LAC","DAL",-5,20,1,5,"20-1-7",2,3,2,2,FALSE,FALSE,FALSE,0,0
42000175,"J.Williams",8,3,11,"LAC","DAL",-5,20,1,5,"20-1-7",2,3,2,2,FALSE,FALSE,FALSE,0,0
42000175,"S.Corbin",6,10,16,"LAC","DAL",-5,20,1,5,"20-1-7",2,3,2,2,FALSE,FALSE,FALSE,0,0
42000176,"C.Blair",4,3,7,"DAL","LAC",-7,20,1,6,"20-1-7",3,3,2,3,TRUE,TRUE,TRUE,4,3
42000176,"K.Mauer",4,5,9,"DAL","LAC",-7,20,1,6,"20-1-7",3,3,2,3,TRUE,TRUE,TRUE,4,5
42000176,"M.Davis",7,3,10,"DAL","LAC",-7,20,1,6,"20-1-7",3,3,2,3,TRUE,TRUE,TRUE,7,3
42000177,"J.Tiven",5,4,9,"LAC","DAL",15,20,1,7,"20-1-7",4,3,3,3,FALSE,FALSE,FALSE,0,0
42000177,"S.Foster",4,4,8,"LAC","DAL",15,20,1,7,"20-1-7",4,3,3,3,FALSE,FALSE,FALSE,0,0
42000177,"S.Wright",11,5,16,"LAC","DAL",15,20,1,7,"20-1-7",4,3,3,3,FALSE,FALSE,FALSE,0,0
42000201,"B.Taylor",7,7,14,"PHI","ATL",-4,20,2,1,"20-2-0",0,1,0,0,FALSE,FALSE,FALSE,0,0
42000201,"J.Capers",8,9,17,"PHI","ATL",-4,20,2,1,"20-2-0",0,1,0,0,FALSE,FALSE,FALSE,0,0
42000201,"T.Washington",6,7,13,"PHI","ATL",-4,20,2,1,"20-2-0",0,1,0,0,FALSE,FALSE,FALSE,0,0
42000202,"K.Mauer",7,6,13,"PHI","ATL",16,20,2,2,"20-2-0",1,1,0,1,TRUE,TRUE,TRUE,7,6
42000202,"S.Foster",6,9,15,"PHI","ATL",16,20,2,2,"20-2-0",1,1,0,1,TRUE,TRUE,TRUE,6,9
42000202,"T.Brothers",5,5,10,"PHI","ATL",16,20,2,2,"20-2-0",1,1,0,1,TRUE,TRUE,TRUE,5,5
42000203,"C.Kirkland",8,12,20,"ATL","PHI",-16,20,2,3,"20-2-0",2,1,1,1,FALSE,FALSE,FALSE,0,0
42000203,"K.Scott",11,11,22,"ATL","PHI",-16,20,2,3,"20-2-0",2,1,1,1,FALSE,FALSE,FALSE,0,0
42000203,"Z.Zarba",8,2,10,"ATL","PHI",-16,20,2,3,"20-2-0",2,1,1,1,FALSE,FALSE,FALSE,0,0
42000204,"C.Blair",6,5,11,"ATL","PHI",3,20,2,4,"20-2-0",2,2,2,1,TRUE,TRUE,FALSE,5,6
42000204,"J.Goble",9,4,13,"ATL","PHI",3,20,2,4,"20-2-0",2,2,2,1,TRUE,TRUE,FALSE,4,9
42000204,"J.Tiven",2,8,10,"ATL","PHI",3,20,2,4,"20-2-0",2,2,2,1,TRUE,TRUE,FALSE,8,2
42000205,"B.Kennedy",2,7,9,"PHI","ATL",-3,20,2,5,"20-2-0",2,3,2,2,FALSE,FALSE,FALSE,0,0
42000205,"D.Guthrie",7,8,15,"PHI","ATL",-3,20,2,5,"20-2-0",2,3,2,2,FALSE,FALSE,FALSE,0,0
42000205,"E.Lewis",10,6,16,"PHI","ATL",-3,20,2,5,"20-2-0",2,3,2,2,FALSE,FALSE,FALSE,0,0
42000206,"J.Williams",6,6,12,"ATL","PHI",-5,20,2,6,"20-2-0",3,3,2,3,TRUE,TRUE,TRUE,6,6
42000206,"P.Fraher",5,9,14,"ATL","PHI",-5,20,2,6,"20-2-0",3,3,2,3,TRUE,TRUE,TRUE,5,9
42000206,"S.Foster",4,9,13,"ATL","PHI",-5,20,2,6,"20-2-0",3,3,2,3,TRUE,TRUE,TRUE,4,9
42000207,"J.Capers",7,5,12,"PHI","ATL",-7,20,2,7,"20-2-0",3,4,3,3,FALSE,FALSE,FALSE,0,0
42000207,"K.Fitzgerald",9,7,16,"PHI","ATL",-7,20,2,7,"20-2-0",3,4,3,3,FALSE,FALSE,FALSE,0,0
42000207,"S.Wright",8,9,17,"PHI","ATL",-7,20,2,7,"20-2-0",3,4,3,3,FALSE,FALSE,FALSE,0,0
42000211,"B.Kennedy",3,5,8,"BKN","MIL",8,20,2,1,"20-2-1",1,0,0,0,FALSE,FALSE,FALSE,0,0
42000211,"D.Guthrie",11,7,18,"BKN","MIL",8,20,2,1,"20-2-1",1,0,0,0,FALSE,FALSE,FALSE,0,0
42000211,"M.Lindsay",7,3,10,"BKN","MIL",8,20,2,1,"20-2-1",1,0,0,0,FALSE,FALSE,FALSE,0,0
42000212,"J.Williams",7,6,13,"BKN","MIL",39,20,2,2,"20-2-1",2,0,1,0,TRUE,FALSE,FALSE,6,7
42000212,"K.Fitzgerald",6,3,9,"BKN","MIL",39,20,2,2,"20-2-1",2,0,1,0,TRUE,FALSE,FALSE,3,6
42000212,"P.Fraher",4,3,7,"BKN","MIL",39,20,2,2,"20-2-1",2,0,1,0,TRUE,FALSE,FALSE,3,4
42000213,"E.Lewis",4,7,11,"MIL","BKN",3,20,2,3,"20-2-1",2,1,2,0,TRUE,TRUE,FALSE,7,4
42000213,"M.Davis",5,4,9,"MIL","BKN",3,20,2,3,"20-2-1",2,1,2,0,TRUE,TRUE,FALSE,4,5
42000213,"T.Ford",3,9,12,"MIL","BKN",3,20,2,3,"20-2-1",2,1,2,0,TRUE,TRUE,FALSE,9,3
42000214,"E.Malloy",5,8,13,"MIL","BKN",11,20,2,4,"20-2-1",2,2,2,1,TRUE,TRUE,FALSE,8,5
42000214,"S.Foster",10,8,18,"MIL","BKN",11,20,2,4,"20-2-1",2,2,2,1,TRUE,TRUE,FALSE,8,10
42000214,"T.Brothers",7,4,11,"MIL","BKN",11,20,2,4,"20-2-1",2,2,2,1,TRUE,TRUE,FALSE,4,7
42000215,"B.Taylor",5,5,10,"BKN","MIL",6,20,2,5,"20-2-1",3,2,2,2,FALSE,FALSE,FALSE,0,0
42000215,"J.Capers",6,4,10,"BKN","MIL",6,20,2,5,"20-2-1",3,2,2,2,FALSE,FALSE,FALSE,0,0
42000215,"K.Mauer",7,12,19,"BKN","MIL",6,20,2,5,"20-2-1",3,2,2,2,FALSE,FALSE,FALSE,0,0
42000216,"C.Kirkland",3,8,11,"MIL","BKN",15,20,2,6,"20-2-1",3,3,3,2,TRUE,TRUE,FALSE,8,3
42000216,"K.Fitzgerald",4,5,9,"MIL","BKN",15,20,2,6,"20-2-1",3,3,3,2,TRUE,TRUE,FALSE,5,4
42000216,"Z.Zarba",5,4,9,"MIL","BKN",15,20,2,6,"20-2-1",3,3,3,2,TRUE,TRUE,FALSE,4,5
42000217,"J.Goble",6,7,13,"BKN","MIL",-4,20,2,7,"20-2-1",3,4,3,3,FALSE,FALSE,FALSE,0,0
42000217,"J.Tiven",10,7,17,"BKN","MIL",-4,20,2,7,"20-2-1",3,4,3,3,FALSE,FALSE,FALSE,0,0
42000217,"M.Davis",5,6,11,"BKN","MIL",-4,20,2,7,"20-2-1",3,4,3,3,FALSE,FALSE,FALSE,0,0
42000221,"B.Forte",5,8,13,"","LAC",3,20,2,1,"20-2-2",1,0,0,0,FALSE,FALSE,FALSE,0,0
42000221,"E.Lewis",11,9,20,"","LAC",3,20,2,1,"20-2-2",1,0,0,0,FALSE,FALSE,FALSE,0,0
42000221,"J.Goble",8,8,16,"","LAC",3,20,2,1,"20-2-2",1,0,0,0,FALSE,FALSE,FALSE,0,0
42000222,"K.Cutler",2,10,12,"UTA","LAC",6,20,2,2,"20-2-2",2,0,1,0,TRUE,FALSE,FALSE,10,2
42000222,"S.Foster",11,8,19,"UTA","LAC",6,20,2,2,"20-2-2",2,0,1,0,TRUE,FALSE,FALSE,8,11
42000222,"T.Maddox",10,7,17,"UTA","LAC",6,20,2,2,"20-2-2",2,0,1,0,TRUE,FALSE,FALSE,7,10
42000223,"J.Williams",6,3,9,"LAC","UTA",26,20,2,3,"20-2-2",2,1,2,0,TRUE,TRUE,FALSE,3,6
42000223,"K.Fitzgerald",4,8,12,"LAC","UTA",26,20,2,3,"20-2-2",2,1,2,0,TRUE,TRUE,FALSE,8,4
42000223,"M.Smith",5,8,13,"LAC","UTA",26,20,2,3,"20-2-2",2,1,2,0,TRUE,TRUE,FALSE,8,5
42000224,"S.Corbin",3,6,9,"","UTA",14,20,2,4,"20-2-2",2,2,2,1,TRUE,TRUE,FALSE,6,3
42000224,"S.Wright",10,9,19,"","UTA",14,20,2,4,"20-2-2",2,2,2,1,TRUE,TRUE,FALSE,9,10
42000224,"Z.Zarba",9,11,20,"","UTA",14,20,2,4,"20-2-2",2,2,2,1,TRUE,TRUE,FALSE,11,9
42000225,"C.Blair",5,6,11,"UTA","LAC",-8,20,2,5,"20-2-2",2,3,2,2,FALSE,FALSE,FALSE,0,0
42000225,"J.Goble",8,5,13,"UTA","LAC",-8,20,2,5,"20-2-2",2,3,2,2,FALSE,FALSE,FALSE,0,0
42000225,"J.Tiven",5,10,15,"UTA","LAC",-8,20,2,5,"20-2-2",2,3,2,2,FALSE,FALSE,FALSE,0,0
42000226,"E.Lewis",2,6,8,"LAC","UTA",12,20,2,6,"20-2-2",2,4,2,3,TRUE,FALSE,TRUE,2,6
